product_url,product_name,price,rating,no_of_reviews,manufacturer,ASIN,description,product description
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTU4NDM2ODkyODY3NDY5OjE2ODUxNTYxMzQ6c3BfYnRmOjIwMTIzNDg0NTE4MDk4OjowOjo&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MGDFT9C%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156134%26sprefix%3Dba%252Caps%252C283%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DAGHKR430JFM4U,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Black) ,"Rs.1,499",4.3 out of 5 stars,"7,880",HEROZ,B07MGDFT9C,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Black),"['Warranty type: Manufacturer, 1 year domestic warranty<br> <br>', 'Special Features: Laptop Compartment; Pocket Description: Utility Pocket; Age Range Description: Adult; Closure Type: Zipper Snap; Pattern Name: Solid; Warranty Description: 1. Year Manufacturer Warranty; Strap Type: Chain; Compartment Description: Greater Than 17 Inches <br>']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDQ1Njg1MDEyNjYwMzkxOjE2ODUxNTYzMTA6c3BfYXRmX25leHQ6MjAxMTM3ODgxNzQ5OTg6OjA6Og&url=%2FHEROZ-Hammer-Backpack-Resistant-Durable%2Fdp%2FB07M82M8G7%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156310%26sprefix%3Dba%252Caps%252C283%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DAGHKR430JFM4U,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & A. Blue 1000) ,"Rs.1,499",4.3 out of 5 stars,"7,880",HEROZ,B07M82M8G7,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & A. Blue 1000),"['Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,<br> <br>', 'Water Resistant; 2 compartments and 6 pockets Backpack with glossy finis<br>; Separate laptop compartment<br> <br>', 'Internal compartments with organizer pockets and internal divider for organization<br> <br>', 'Pocket Description: Utility Pocket; Age Range Description: Adult; Style Name: Travel Backpacks; Closure Type: Zipper Snap <br>', 'Warranty Description: 1. Year Manufacturer Warranty; Pattern Name: Solid; Compartment Description: Greater Than 17 Inches <br>']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDQ1Njg1MDEyNjYwMzkxOjE2ODUxNTYzMTA6c3BfYXRmX25leHQ6MjAxNTMyNjAyNzM1OTg6OjA6Og&url=%2FSuperbak-Backpack-Laptop-Waterproof-Teal-Red%2Fdp%2FB09JGGYP7K%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156310%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,SUPERBAK Epic 30 L Anti Theft Backpack/Laptop Backpack/Laptop Bag/Waterproof/Laptop Bag For Men/Laptop Bag For Women/Office Bag For Men/Women(Teal-Red) ,"Rs.1,407",4.2 out of 5 stars,189,SUPERBAK,B09JGGYP7K,SUPERBAK Epic 30 L Anti Theft Backpack/Laptop Backpack/Laptop Bag/Waterproof/Laptop Bag For Men/Laptop Bag For Women/Office Bag For Men/Women(Teal-Red),['Water Resistant Matte Laminated Fabric : Water Repellent flaps for front pockets : Heavy Duty Zippers & Pullers : Optimized Back panel with premium cushioning and airflow mechanism : Advanced Ergonomics : Padded i-pad sleeve : Padded 360 Laptop Sleeve with velcro fastener : Fits Laptop up to 15.6 inch : Anti-Theft Pocket with USB charging outlet : Load Stabilising Sternum Straps : Internal Organizer with Zipper : Padded Separator Partition inside for safety and structure']
https://www.amazon.in/Storite-Laptop-Briefcase-Messenger-Bag/dp/B08VWF41VX/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-243,"Storite PU Leather 14 Inch Laptop Shoulder Messenger Sling Office Business Travel Bag for Men & Women (Brown, 40cm x 29cm x 6cm) ","Rs.1,059",3.7 out of 5 stars,411,Storite,B08VWF41VX,"Storite PU Leather 14 Inch Laptop Shoulder Messenger Sling Office Business Travel Bag for Men & Women (Brown, 40cm x 29cm x 6cm)","['Laptop Bag - Material: PU Leather, Color: Brown, Dimensions: 40cm x 29cm x 6cm', 'Laptop Briefcase - Compartments: 1 Main zipper compartment with 1 inner zipper pocket & 1 inner Compartment for Laptop and 2 Zipper Pocket on outside for other accessories.', 'The shoulder messenger bag features a detachable wide shoulder strap that eliminates shoulder fatigue. The bag can be carried by the handle, worn on shoulders, and positioned across body.']"
https://www.amazon.in/ASIAN-Sling-Bag-women-Handmade/dp/B09SXRZ7FW/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-244,ASIAN Sling Bag for Women - Handmade Bags for Females - Jute and Indian Fabric Slings - Side Bags for Mobile Phones and Wallets (Black) ,Rs.224,3.6 out of 5 stars,86,ASIAN,B09SXRZ7FW,ASIAN Sling Bag for Women - Handmade Bags for Females - Jute and Indian Fabric Slings - Side Bags for Mobile Phones and Wallets (Black),"['Closure: Zipper', 'COMPATIBILITY: Use this Sling Bags on all your casual occasions like Lunch Date, Shopping, Casual Outing, Parties etc. It can fit a phone, chrger, power bank, makeup, keys, pen, passport etc. A great gift for all the women.', 'SPECIFICATIONS: This Sling bag comes with a Metallic Zip Closure for its compartments. This bags has a single large compartment to fit in all your accessories. It also has a small pocket at the back for coins, tickets, bills etc. with a long adjustable shoulder strap.', 'MATERIAL: Made of India. The Bags used is 100% Jute , making it a cruelty-free and a responsible product. The inside has a water resistant lining. All products are handmade, with a running fabric and hence the exact print on the product might slightly differ from the photos.', 'STYLING: Team this Sling with your Casual or Traditional Wear for any occasion, it is surely going to enhance your look and make you stand out.; ABOUT US: ASIAN is a Proudly Indian and 100% Jute & Shoes brand. Our Laptop Bag stands for Style and Function, with an Essence of India. Couple of our bags were featured in the popular Netflix series Little Things 3. All our bags are handcrafted by expert artisans in our own manufacturing facility.', 'Purpose: - Use this Sling Bags on all your casual occasions like Lunch Date, Shopping, Casual Outing, Parties etc. It can fit a phone, chrger, power bank, makeup, keys, pen, passport etc. A great gift for all the women.', 'Strong & Sturdy: Handbags are designed with a smooth zipper closure making them ideal for storing your stuff securely. These are given double stitched stress points with strong shoulder straps which can be adjusted accordingly. A great choice for all your formal and casual parties.']"
https://www.amazon.in/F-Gear-Bluechip%C2%A0Black-38-Ltrs-Laptop-Backpack/dp/B08Z83XFWB/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-245,F Gear Bluechip Black 30 Ltrs Laptop Backpack (3749) ,Rs.899,3.4 out of 5 stars,34,F Gear,B08Z83XFWB,F Gear Bluechip Black 30 Ltrs Laptop Backpack (3749),"['This backpack is made of polyester & fabric is treated to make it water resistant.', 'This backpack is made of polyester & fabric is treated to make it water resistant.', 'Capacity of the bag is 38L. This backpack has 2 main compartments with one padded sleeve suitable for 18” laptop, the organizer has a separate small mesh pocket to hold valuables.', 'This backpack is equipped with breathable air mesh and adjustable padded shoulder for comfort and one side mesh pocket for water bottle, etc.', 'This backpack has attached rain cover in it. Comes with F Gear promise of quality and durability.']"
https://www.amazon.in/Priority-ARC-Blue-Duffle-Luggage/dp/B08FCQ4YTG/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-246,Priority Polyester 29 Cms Travel Duffle(25637_Aqua) ,Rs.799,4.0 out of 5 stars,"7,835",Priority,B08FCQ4YTG,Priority Polyester 29 Cms Travel Duffle(25637_Aqua),"['Outer Material: Polyester, Color: Aqua Blue', 'Not wear resistant, Water resistant', 'Capacity: 50 liters; Weight: 2000 grams; Dimensions: 60.96 cms x 29.21 cms x 33.02 cms (LxWxH)', 'Number of Wheels: 2, Number of compartments: 2', 'Laptop Compatibility: No, Handle Type: Extendable, Strap Type: Adjustable', 'Capacity - 50 Litres']"
https://www.amazon.in/Casual-Waterproof-Laptop-Backpack-College/dp/B0C3XG81XS/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-247,"YASH Bag for Boys and Girls Blue Color, 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag ","Rs.29,499",,,Generic,B0C3XG81XS,"YASH Bag for Boys and Girls Blue Color, 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag","['Capicity: 25 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester<br>', 'Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.<br>', 'Utility: Office, College, School, Camping, Weekend trip, Day trip', 'Closure Type: Zipper; Strap Type: Adjustable; Age Range Description: Kid; Warranty Description: No Warranty; Style Name: Daypack Backpacks; Color Name: Blu-Wht; Water Resistance Level: Water Resistant<br>']"
https://www.amazon.in/Business-Casual-Compartment-Resistant-Backpack/dp/B08N6HSJJ5/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-248,URBAN WOLF 30L Casual Dual Compartment Water Resistant Laptop Backpack Unisex Bags for Office/Travel/Business/College/School (Black) ,Rs.719,4.0 out of 5 stars,954,URBAN WOLF,B08N6HSJJ5,URBAN WOLF 30L Casual Dual Compartment Water Resistant Laptop Backpack Unisex Bags for Office/Travel/Business/College/School (Black),"['HIGH QUALITY MATERIAL: The outside of this laptop backpack is made of high quality water Repellent Fabric.; MULTI LEVEL ORGANISER: The backpack has two front large zipper pocket for the ID card, Sanitizer, House keys, Pen and other small items. <br>', 'ERGONOMIC DESIGN: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. <br>', 'MINIMAL FUNCTIONAL LITE WEIGHT: The urban wolf Backpack is designed around the workflows of executives, creatives, travelers and commuters. <br>', 'WATER RESISTANT MATERIAL: Advanced IPX4 coating on the material ensures resistance to water entering from any direction. <br>', 'Compartment Description: Up To 15 Inches; Pocket Description: Utility Pocket; Warranty Description: 6 Months Manufacturer Warranty.; Special Features: Anti-Theft; Age Range Description: Adult; Pattern Name: Solid; Strap Type: Adjustable <br>']"
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-249,Skybags Unisex Grey Jacqard 34L Laptop Bags ,"Rs.1,149",3.7 out of 5 stars,42,Skybags,B09ZV9SLBJ,Skybags Unisex Grey Jacqard 34L Laptop Bags,"['Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack']"
https://www.amazon.in/DAHSHA-Multipurpose-Travel-Duffel-13X7x11-inch/dp/B07GCLJTZF/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-250,DAHSHA Stylish Nylon Sling Cross Body Travel Bag for Business Office Messenger One Side Shoulder Carry Handbag Bag For Men & Women (35X18x25 CM-grey) ,Rs.694,3.9 out of 5 stars,392,DAHSHA,B07GCLJTZF,DAHSHA Stylish Nylon Sling Cross Body Travel Bag for Business Office Messenger One Side Shoulder Carry Handbag Bag For Men & Women (35X18x25 CM-grey),"['Material Type : Nylon', 'Weight : 700 Gm ;Dimension : 35X18x25 CM(LxWxH) ADJUSTABLE STRAP : Belt length- 140CM.', 'Special Features - Messenger Bag zippered pockets (2 front side, 1 inner pocket, 2 main compartment)this Bag can be use as Tiffin bag.', 'Special Features - Messenger Bag zippered pockets (2 front side, 1 inner pocket, 2 main compartment)this Bag can be use as Tiffin bag.', 'Please Note : This Bag is Small and Use as a Tiffin or Lunch Bag as well as There is a Little Difference Between Photos and Reality in Bag', 'Disclaimer:To analyze the size accurately, kindly read the dimension and check with any scale available to you before placing order.']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDQ1Njg1MDEyNjYwMzkxOjE2ODUxNTYzMTA6c3BfbXRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156310%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ","Rs.2,400",4.2 out of 5 stars,40,uppercase,B0BXFDK5J2,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","['Care Instructions: Wipe with Damp Cloth', 'Handcrafted with care and made up of premium quality robust material', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty', 'Padded laptop compartment fits up to 15.6"" Laptop, Tablet Sleeve; Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Gadget Pocket; Internal Organiser']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDQ1Njg1MDEyNjYwMzkxOjE2ODUxNTYzMTA6c3BfbXRmOjIwMTEyMDk2MzE3NTk4OjowOjo&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0BSH4H4DB%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156310%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ","Rs.2,300",4.1 out of 5 stars,26,uppercase,B0BSH4H4DB,"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","['Care Instructions: Wipe with Damp Cloth', 'Handcrafted with care and made up of premium quality robust material', 'Padded anti-theft laptop compartment fits up to 15.6"" Laptop and a tablet compartment; Zipper Pocket in front along with a slip In Pocket in front; Internal Organisers with a bottle holder on the side', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Comfortable Padded shoulder straps', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty']"
https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-253,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk) ",Rs.997,4.0 out of 5 stars,851,Safari,B07XSTR69N,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)","['Outer Material: Polyester, Color: Black', 'Vault Anti Theft Backpack with Lock and USB and RFID', 'USB port; Number of compartments: 1', 'Laptop Compatibility: Yes, Laptop Size: 17 inches', 'Age Range Description: Adult; Pocket Description: Utility Pocket; Style Name: Casual Backpack; Closure Type: Zipper', 'Anti Theft,Fixed Combination Lock']"
https://www.amazon.in/bg1905-Capacity-Laptop-Travelling-Backpack/dp/B082MKHDJ1/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-254,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women ,"Rs.2,949",4.3 out of 5 stars,84,TSPARK,B082MKHDJ1,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"['Compartment: Outside 4 compartments including 2 water bottle slot, 1 buckle for keeping quick access belonging, Interior Key Chain Holder, Interior Compartment, Computer Interlayer, Interior Zipper Pocket, Interior Slot Pocket, side pocket for water bottle, Cell Phone Pocket, large main pocket. Multi-layer pocket and storage space, Back pouch for antitheft zipper pocket, Multifunction designs fits for 15.6-inch laptop up to 17-inch laptop.<br><br><br> <br>', 'Thick back Air mesh cushion supports your spinal during excess weight with air cushion belt carrying system easy to carry on shoulder<br><br><br> <br>', 'Water resistance material protecting your electronic devices.<br><br><br> <br>', 'Anti-theft zip at back protecting your electronic gadgets and cards and wallets protects your laptop and other electronic devices, External USB charging with earphone hole.; Use in daily life from office to gym to travelling.<br>; Special Features: Earphone Cord Support<br><br>; Strap Type: Adjustable; Age Range Description: Adult<br> <br>', 'Pattern Name: Solid <br>']"
https://www.amazon.in/Protecta-Professional-15-6-inch-Briefcase-Geometric/dp/B07GNCRCP4/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-255,Protecta The Professional Laptop Bag Briefcase for Laptops with Screen Size Up to 15.6 Inch (Black & Indian Geometric Print) ,Rs.669,4.4 out of 5 stars,"1,443",Protecta,B07GNCRCP4,Protecta The Professional Laptop Bag Briefcase for Laptops with Screen Size Up to 15.6 Inch (Black & Indian Geometric Print),"['Made with Love in India.', 'Constructed Using Water Repellant High Quality Polyester & top-notch Hardware.', 'Extremely Slim, Intelligent Design - Easy to Handle, yet Ample Space for Daily Essentials', 'Well Padded Laptop Compartment, Designed for Laptops with Screen Size Between 14 to 15.6 Inches.', 'Carry Using the Grab Handles or On-Shoulder using the Included, Comfortable Shoulder Strap.']"
https://www.amazon.in/HEROZ-Backpack-Resistant-Notebook-Airforce/dp/B07MCRHSVP/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-256,HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Air Force Blue) ,Rs.841,4.1 out of 5 stars,"5,919",HEROZ,B07MCRHSVP,HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Air Force Blue),"['?LOTS OF STORAGE SPACE&POCKETS? One separate laptop compartment hold 15.6 Inch Laptop as well as 15 Inch,14 Inch and 13 Inch Macbook/Laptop. One spacious packing compartment roomy for daily necessities tech electronics accessories. Front compartment with many pockets, pen pockets and key fob hook, make your items organized and easier to find<br><br> <br>', '?MULTIPURPOSE BACKPACK Polyester Fabric Material & Practical luggage Strap design & Comfortable Widen Padded Shoulder Strap & Built-in Key Ring design, fits for daily use at school, college, business and travel, suitable for women, men and students.<br><br> <br>', '?LARGE CAPACITY? External dimensions: 18.5 x 13 x 9 inch. Multiple divider pockets, easy for holding 15.6 Inches laptop, water bottle, readers and a bunch of other items, iPad, journal, pens and pencils, iPhone.<br><br> <br>', 'Pocket Description: Utility Pocket; Special Features: Back Padding; Compartment Description: Up To 15 Inches; Style Name: Casual; Age Range Description: Adult; Closure Type: Zipper<br>; <br> <br>', 'Pattern Name: Solid <br>']"
https://www.amazon.in/Fostelo-Jane-Womens-Handbag-Black/dp/B072VF1GHP/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-257,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Women 2 Compartments Bag | Travel Purse Hobo Bag | 3 Pockets Shoulder Bag ,Rs.669,3.8 out of 5 stars,"1,294",Fostelo,B072VF1GHP,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Women 2 Compartments Bag | Travel Purse Hobo Bag | 3 Pockets Shoulder Bag,"['Material: Our premium handbags are made of faux leather. They will make a good pair for both your formal and casual outfits giving you an elite, classy look. Our bags are long-lasting and durable hence will accompany you for a long period.', 'For Everyone: No matter if you are a college student or a working professional, our bag is a perfect fit for everyone. Our stylish yet prime finish will make sure to be your shopping bag, office bag, picnic bag and whatnot. If you are looking for one shop solution then go for this bag.', 'Spacious and Roomy: Fostelo handbag looks compact but is roomy. You will have enough space to keep all your essentials. This Faux leather handbag contains 2 main pockets, 1 interior middle zipper pocket and 1 exterior back zipper pocket that can comfortably hold iPhone, iPad, wallet, cosmetics, umbrella, books, tiffin box, and so on.', 'Lightweight: Faux Leather bags are not only classy but also lightweight. Our Handbag will not be heavy on your shoulder or hand. You can carry them for a long duration without hurting yourself. That being said, they are also strong and can handle the possible amount of weight you put in.', 'Extra Add-ons: Warranty :- 1 Year Warranty On Manufacturing Defects. 100% Quality Assured. Dimensions (In Inches) :- 12"" Tall X 17"" Wide X 6"" Deep Compartments :- 1 Zip With 2 Compartments And 1 Back Zip Pocket Material :-100% PU | Colour :- Black']"
https://www.amazon.in/American-Tourister-LAPTOP-BACKPACK-POLYESTER/dp/B0BLCXMTZ7/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-258,American Tourister SPIN LAPTOP BACKPACK 28L POLYESTER BLACK ,"Rs.1,399",2.8 out of 5 stars,15,American Tourister,B0BLCXMTZ7,American Tourister SPIN LAPTOP BACKPACK 28L POLYESTER BLACK,"['Care Instructions: Wipe with Damp Cloth', 'Internal Organizer in the front for secure placement & easy access of all your essentials', 'Pocket on the side to accommodate your sipper/bottle or umbrella', 'Mesh padding on back & shoulder straps for superior comfort and breathability', 'Lightweight & voluminous backpack made of durable double dot polyester fabric']"
https://www.amazon.in/SBCOLLECTION-Premium-Backpack-Water-Resistance-Business/dp/B0BXL5B1J4/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-259,SBCOLLECTION Premium School College Office Laptop Daily Use Backpack for All Day Traveler ,Rs.229,3.3 out of 5 stars,13,S. B. COLLECTION,B0BXL5B1J4,SBCOLLECTION Premium School College Office Laptop Daily Use Backpack for All Day Traveler,"['COMFORTABLE DESIGN: Our backpack\'s ""S"" Curve adjustable, heavily padded shoulder straps and back panel make the backpack comfortable to wear even when loaded with all your gear; Compact:Backpack has a roomy Three compartment, front zipper pockets to hold small accessories, one internal security zippered pocket for valuable items and side pockets for water bottle or umbrella.', 'DURABLE MATERIAL: Superior quality durable ECO Friendly waterproof and anti-scratch polyester and featuring a reinforced bottom to withstand heavy use, perfect for business, travel, school and other outdoor activities', 'MULTI-FUNCTION COMPARTMENT: SB Collection backpack features multiple storage compartments and features for additional supplies and accessories as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more.', 'Age Range Description: Kid; Pocket Description: Utility Pocket; Special Features: Water Resistant; Pattern Name: Solid; Water Resistance Level: Water Resistant']"
https://www.amazon.in/Red-Lemon-Backpack-Accessories-Organiser/dp/B0C2KRH268/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1685156310&sprefix=ba%2Caps%2C283&sr=8-260,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls ","Rs.1,899",4.4 out of 5 stars,894,Red Lemon,B0C2KRH268,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","['PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable.', 'LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc', 'TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on.', 'ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided.']"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDQ1Njg1MDEyNjYwMzkxOjE2ODUxNTYzMTA6c3BfYnRmOjIwMTAyMjI4OTE3OTk4OjowOjo&url=%2Fuppercase-Backpack-2500EBP2-repellent-sustainable%2Fdp%2FB0BNVXG27V%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685156310%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Medium 21L Quilted Laptop Backpack 2500EBP2 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ","Rs.1,400",4.7 out of 5 stars,13,uppercase,B0BNVXG27V,"uppercase Medium 21L Quilted Laptop Backpack 2500EBP2 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","['Care Instructions: Wipe with Damp Cloth', 'Handcrafted with care and made up of premium quality recycled material', 'Trolley sleeve to securely place the bags on the trolley bag; Quilted and Foam Padded Design', 'Spacious Main compartment with a wet pouch for toiletries inside', 'Separate Padded laptop compartment fits up to 15 inch Laptop; comfortable padded shoulder strap;\xa0Back padding with Air mesh', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)']"
